"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"ACVR1B",0.072406536094311,0.0238087656955842,0.00867464664065194,0.0213507348330821,0.0102131514382102,0.0125903865524029,0.0405854453350881,0.0418070475283289,0.0187915902930274,0.0142230197980336,0.0217310233252443,0.0329290561193818,0.0172751881807173,0.0188921932500279,0.00787902328516343,0.068099259033897,0.0100101332091311,0.028959855710264,0.0168969780870502,0.0129496462601122,0.0625559860331194,0.0079193535007362,0.0401884824476913,0.0241888887604549,0.0492654171654023,0.0196728531842638,0.00833591383535968,0.0365541387217053,0.00798433711218071,0.021208298613664,0.0162820748827603,0.00785703659127567,0.0264422727821379,0.0142982577968178,0,0.0619918358929951,0.00552249884649468,0.010371537396792,0.00774514847571379,0,0.0421816771976905,0.0177608696506665,0,0
"ACVR1C",0.00138510871760466,0.00125246163425484,0.00531301198436114,0.00240948081853957,0.00763946528491841,0.00460640253059207,0.000282061205547387,0,0.0237981349634103,0.00290890565614426,0,0,0.0199996081107444,0.0199079176176711,0,0.00465236959122848,0.00968160464747025,0,0.00185835368590311,0.00325111546288901,0.00148275062115422,0,0,0.000968189185733893,0,0,0.00123632449692584,0.00460167708775883,0.0025225267838457,0.00262461698367491,0,0.00354321770500512,0,0,0.00544984891658931,0.00990801033776471,0,0,0.00524783903366309,0,0,0.0142244106165822,0,0
"ACVR2A",0.0542574918641228,0.0111698049531225,0.00055300458454179,0.0291841366921121,0.0151024454279597,0.00422002326592684,0.127930351901246,0.222142612097597,0.00963499321625881,0.00296585763543035,0.0405394697269852,0.0188745933799638,0.028003248950091,0.00757091280567366,0,0.0324888098986292,0.00908096952413563,0.028932830875868,0.00914140322913431,0,0.0368593536264224,0.035663203377974,0.0239655947667814,0.0422393710609856,0.019349090472904,0.0223891847114205,0,0.0334356238183013,0,0.00409825047846659,0.00812405118786395,0.0122634150930865,0.0205953768236458,0.108128576840379,0.004072399540591,0.0856911718366712,0.00738227637608468,0,0.0329142700653908,0,0.0277719795703593,0.0515052191926937,0.0164719845814704,0.00652189811408953
"ACVR2B",0.0205899793619829,0.0174585449494473,0.00308088369747742,0.0111830137165605,0.00351198923435494,0.0040830999105888,0.00386733346220087,0.00295171445893899,0.0203287188884698,0.00184502695492329,0.0117168744926873,0.00558816794175628,0.00547679050884815,0.0117617933911452,0.0046663612179492,0.0740184265387304,0.00224575705055809,0.0161481025022425,0.0313373341998305,0.00116330537168941,0.0695663598781542,0.0126442270191357,0.00436532756973566,0.0084155155697129,0.000855245454883527,0.0107718248763718,0.00666827700176597,0.0141363469057972,0,0.00275392672497612,0.00118404780019008,0.00671025885022654,0.0102099938761192,0.00142053246152893,0.00742426479674377,0.00581496916953765,0.00548333320975233,0,0.0091497187036057,0.0209334099813125,0.0287060315595815,0,0.0231576279369562,0.00431149742208598
"ACVRL1",0.0436304137389732,0.0582058262993375,0,0.0234184387829035,0,0,0.0701022699697219,0.0412617514284375,0,0.00159127087076876,0.0238325016159228,0.066150099874471,0,0.0017203569842482,0,0.00205897228013399,0,0.00895686970094621,0,0,0.00556981324960277,0.0141358502188749,0.0380321070744938,0.0438818061288571,0.0223468979538294,0.0163224946190104,0,0.0234754005753001,0,0,0.0178301086604799,0,0.0709645031560832,0.0113158528439653,0,0.0216968915115678,0.0230251439386541,0,0.0169908307838693,0,0,0.0255891846038319,0,0
"ADAM10",0.233780699034551,0.149889178223014,0.230375461389769,0.225776673886968,0.183263039620858,0.130641089254879,0.342268650650648,0.38420939340961,0.222118246387556,0.14842553212634,0.24526088925607,0.316926668473421,0.159292764500314,0.127267573767419,0.16529677640922,0.223850158016722,0.317232613371281,0.287092079915555,0.0593446579499956,0.194423588528774,0.172019625730818,0.190438941594187,0.410962574165449,0.315334850694398,0.437346249608597,0.294183328023723,0.259722428273259,0.250501274079564,0.147791621372088,0.190333470294369,0.275854664651445,0.223276407873532,0.388900394754914,0.241456155017452,0.0522553428282456,0.461688896388373,0.166077910638979,0.164042707763389,0.280583401070703,0.128934903709758,0.166936157291706,0.0921329693526304,0.338654265571049,0.169639862267199
"ADAM11",0.00325420922869111,0.000684946028576294,0,0.00139286585672955,0,0,0.00109818406311996,0.00050598955730573,0,0,0,0,0,0,0,0.00367883245849269,0,0,0,0,0.00255633031688615,0,0,0,0,0,0,0.00308785797664492,0,0,0,0,0,0,0,0.00460275056517728,0,0,0,0,0,0,0,0
"ADAM12",0.129215146028206,0.0109047709460604,0.000558915762373885,0.0143258564343418,0.00722317124506839,0,0.00138556550803616,0.00160671124388472,0.00324334889501702,0.00867815482724275,0.00375271574009446,0,0.000873662455336095,0.00680142805506538,0,0.00541958184492925,0.00357130579358044,0.00422262547694029,0.00102779347203953,0,0.00706230983098312,0.00224571281604258,0.00225787000397161,0.00324124602304847,0,0.00709712100058573,0.0776357541953474,0.0494731919967484,0.00270553888317357,0,0.0029294047245718,0.01186344586749,0.00237996003545293,0.00120406616958798,0.00399512623849645,0.00221959337957077,0,0.00384158132622557,0.00669943812483758,0,0.00883078400652258,0.270649404058466,0.0638076538935511,0
"ADAM15",0.184297224118261,0.178152303138574,0.0461307562297426,0.142343591833931,0.109115646149575,0.0457179058034929,0.311503003886879,0.332492546023761,0.068230203429963,0.0194279341188371,0.0934023457413269,0.333202711610829,0.0477360815779084,0.0612533925896048,0.0177469820948866,0.323134889435015,0.0657326356849252,0.102605274411008,0.167269340000138,0.0358373502212395,0.354239394503339,0.0836233734261296,0.324075532363664,0.382664421219494,0.311072805775114,0.134492370389692,0.0625243329848637,0.153574881729687,0.0636879002914197,0.0428825762942162,0.447344912470744,0.0935683914557782,0.191913071948421,0.288410971920466,0.0245312981201287,0.275373153061807,0.489478803712595,0.0845623426255152,0.194701042578645,0,0.222451501740149,0.0706721758566993,0.0391115463322853,0.0721871021085497
"ADAM17",0.144077438357392,0.0620198324832335,0.0440739627274667,0.144825076140687,0.0420203726589734,0.0448891920235551,0.328195149314448,0.312092949730224,0.047991347618776,0.035036631363939,0.185507901160507,0.34580452507121,0.0418363191878338,0.0347648324443787,0.087704892240926,0.0986462370710752,0.0613032383223088,0.228510351559833,0.0367480261996683,0.0319845504364845,0.112708536051693,0.108766329415452,0.34857615833807,0.247071358111655,0.301594571486109,0.196715923868758,0.0424556883823706,0.161604747432105,0.112513321227095,0.0491677983183375,0.145232820133922,0.0615137658687286,0.302838046527013,0.154847824456136,0.0330670790675583,0.281879040689765,0.0909947971943646,0.068367012511553,0.094949460214587,0.05998179562813,0.101943730776266,0.0711894546278589,0.0452861509990827,0.093112416523327
"ADAM23",0.0118789754275463,0.00354587617251967,0.000341321128641472,0.00189033965150953,0.0152822692203405,0,0,0,0.0421403244650071,0.00365714594820768,0,0,0.00368285243275571,0.00372583207136018,0.0127251903779103,0,0.00115716594865309,0,0.00145946656514349,0,0.000394254677929976,0.00135204386174148,0,0,0,0,0,0.00371879113630299,0.0060600743780213,0,0,0,0,0,0,0.00228165427194356,0,0,0,0,0,0,0,0
"ADAM28",0.0151805338394333,0.0109998716031221,0.0085496224996747,0.0932029432832403,0.000278636514338902,0.00472954479196209,0.0566768587589956,0.106832031178071,0,0.0113244607808072,0.231280871031621,0.0484258571783086,0.0012425038453634,0.0092401684380952,0.466199435336334,0.0459839879115616,0.0334399008106532,0.232734937060666,0.0114416123597881,0,0.0531465118653908,0.167473354341422,0.0343294585547589,0.150505237285278,0.0350398834911387,0.357196855087094,0,0.204577943935757,0.552176509644884,0.132999662495109,0.266832373906001,0.00264413520428366,0.301181031313224,0.453518049112972,0.0418433762155121,0.0354890578056229,0.290016096705392,0.0170226629600952,0.178152298393903,0.462096895337401,0.0612914929367138,0.534595097050191,0.0180227096680613,0.103081128939177
"ADAM9",0.268364179575596,0.0808177340080966,0.00954898951233059,0.226799272325161,0.00473501927344955,0.00394461257120352,0.572546917997292,0.469691384099294,0.00222882405897364,0.00154199335918893,0.317064728477437,0.490766211305084,0.0112714857986623,0.0169620918054366,0.00723104247878916,0.13848298652894,0.00571066685174811,0.324762832728566,0.0426652664059895,0.00668261621893381,0.151188324498825,0.31162300683625,0.426677724962361,0.448796534261434,0.114750567390171,0.348716516372062,0.0081538153576024,0.247860359858082,0,0.0115924573127045,0.195435928808591,0.0077436175996311,0.476172643273442,0.214117542312483,0.00999991803988366,0.19264228823371,0.0727182922898607,0.00729809809382663,0.114330789875817,0,0.0664818152388595,0.0654483244444656,0,0.0298777421164803
"ADCY1",0.00365997346731227,0.0303556287077917,0,0.00106643255951084,0,0,0.000302632180280866,0.000322526761448591,0,0,0,0,0,0.000319100602861766,0,0.001703654466637,0,0.00203469523465347,0.000564670289857749,0,0.00164451833599685,0,0,0,0,0,0,0.00183712048943845,0.00625767241758747,0,0,0,0.00338709178190827,0,0,0.00357997849179046,0,0,0,0,0.0191807216657519,0,0,0.00286573980960155
"ADCY7",0.00888666984807141,0.0195845072900857,0.108339735414169,0.0999860348267441,0.0784058735519271,0.0978410529490403,0.12182423902419,0.0937315427538228,0.0764779705088193,0.0492068512647088,0.156614490787955,0.19683570404757,0.0518761592965457,0.0583058374901701,0.0203199265514236,0.0104128709774546,0.162484620575519,0.17130930748749,0.00369648394855067,0.095237489875423,0.00755661172019251,0.139868828028901,0.139778424880144,0.175915501244742,0.194285100643541,0.197620208322006,0.0879739894231854,0.0920171104976939,0.0448026934667893,0.106924396295573,0.187092557378962,0.0969082525241391,0.194554006684428,0.0803803692277614,0.0137029715192842,0.245845966913015,0.170042162095277,0.0596265071973746,0.189905029578864,0.0816456695692594,0.00320006753233606,0.0196241077419532,0.143233895900789,0.0381973408008335
"ADCY8",0.01017156537649,0.00885252183761538,0,0.00481362543669372,0,0,0,0,0,0.00152507911155667,0.00135492781874337,0,0,0.00226704151414639,0,0.067634322651515,0,0.00265929595338963,0.0363410798882565,0,0.0424406142016879,0,0,0,0,0.0014518125521049,0,0.00779588911085549,0,0,0,0,0,0,0,0,0,0,0,0,0.0648876546601216,0,0,0
"ADCY9",0.0341022847298876,0.00949720417014316,0.0187923542374299,0.0101467686272355,0.00108803856710776,0.0115604114047044,0.0159123440628426,0.0184948129561518,0.00767721161870382,0.0113750218259829,0.0122694273724516,0.00879479608364135,0.00345719793305288,0.00808901214907561,0.00263558223751662,0.00598704866786722,0.0254580920357242,0.00563447630056651,0.000745133510889797,0.0107764964447092,0.00682415612113714,0.0148392117129547,0.0274088095701914,0.0178878672056047,0.0545870064157018,0.00672914956926483,0.00894669071945051,0.0126486251632667,0,0.016484009514935,0.00918562542325667,0,0.0144209640266089,0.00727268637675012,0,0.0329855349935096,0.00365762036415665,0.0176166358097277,0.0229155433572781,0,0.00543202554727443,0.0176408400160347,0.0311750193872583,0
"ADCYAP1",0.00535782207891058,0.000299246500528291,0,0.000169972166842572,0,0,0,0,0,0,0,0,0,0,0,0.0039268822612242,0,0,0.00235413493173021,0,0.00125888039705673,0,0,0,0,0,0,0.000539396030214953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCYAP1R1",0.00188004434240997,0.0042966688749399,0,0.000604381832479455,0,0,0,0,0,0,0,0,0,0.00044308849041058,0,0.0134618078995379,0,0,0.000711599532271091,0,0.0116374836586834,0,0,0,0,0,0,0.00197763197227583,0,0,0,0,0,0,0,0,0,0,0,0,0.0245187727644343,0,0,0
"ADGRA2",0.24200632324433,0.0420665623388187,0.00133361301108671,0.0276093353349203,0.00133201241504274,0.00288154942477371,0.0039998706149301,0.00817986431759704,0.000930850874629778,0.00134728199104064,0.00243081896933638,0.000916263007237584,0,0.0113868960284378,0,0.00867394198334009,0.00769602338050581,0.00132231904757726,0,0,0.00953446258033919,0.0048258356868269,0.00661744247830042,0.00060438965839171,0.0186835848539063,0.00133760384424724,0,0.0943900190266639,0,0.00763055306093299,0.00224726958329987,0,0,0,0.00130060063103271,0.0108231151282088,0,0,0.00422966984875333,0,0.00883078400652258,0,0,0.0027545572388011
"ADGRB1",0.00957392848342408,0.0121609379774966,0.00159504262631656,0.00391273992157178,0.00273710309148661,0.000812651831890951,0.00117789010556358,0.000887189058339182,0.000777880071519358,0.0065838092322887,0.00105838829056723,0,0.00103452012028286,0.00246259891769073,0,0.0302039267876017,0.00347649326797079,0,0.00626318192438341,0,0.0116699181236969,0.00277237274615978,0.0064058318242026,0.00185246461584861,0.00284292265309407,0,0.00199925339291142,0.00619705661295992,0.00106643213482771,0.0028252346265893,0.0019943026718372,0.00407168030398016,0,0,0,0,0.00565343709585873,0,0.00280866035976982,0,0.00887230688417045,0.00871714224031372,0,0
"ADGRB2",0.0440789945402772,0.00972429223553866,0.000901039916134629,0.00370141620621385,0.00115472422618356,0.000774119121906752,0,0,0.000836530813261244,0.00379734028472539,0,0.00140045161181628,0,0.00114928212936487,0,0.0214565914581889,0.00117697078909018,0,0.00500430654415192,0,0.0155972326217043,0,0,0,0,0,0,0.0115322074572165,0.00586707668996573,0,0,0,0,0,0,0,0,0,0,0,0.0156226595279203,0,0,0
"ADGRB3",0.00241722968496809,0.000517761607719343,0,0.00213403917976833,0,0,0,0,0,0,0,0,0,0,0,0.00125447766132994,0,0.00338516578995209,0,0,0.00123430764775818,0.00241812599147772,0.00182853098287037,0.00183571660259147,0.00293514288949778,0.00374427683455846,0,0.00260601767023428,0,0,0,0,0,0,0,0.00301043326500091,0,0,0.00778294751178932,0,0,0,0,0
"ADGRE2",0.0107920054104764,0.00512489755752882,0.000218314258742543,0.196915973992989,0.00270485504339578,0.0027998817208732,0.760187437712871,0.985481418853179,0.000812052159761253,0,0.188750237409511,0.231590820710153,0.00253625546262243,0.000513013933794044,0,0.0039472491230319,0.00136638668028472,0.294714201091323,0.000920977986789238,0,0.00435584957393528,0.0605245100701246,0.561406074766634,0.247702973926082,0.329482324269956,0.189280084137724,0,0.154269356214748,0,0,0.3522651657512,0,0.319466619205236,0.672090630549503,0.00267958904374332,0.632321375869033,0.127460876454511,0,0.205508088653843,0,0.00320006753233606,0.0686259504856409,0.0244872349173377,0
"ADGRE5",0.103087293149384,0.147140882953522,0.905778274043629,0.437842307603247,0.614139849269763,0.771416817346248,0.454411932992469,0.404843763331718,0.593600005353151,0.576213699672723,0.297877677845148,1.03823282046041,0.237667882992698,0.468835941436629,0.0882913485235123,0.0377763511352225,1.06471160262082,0.107157920481311,0.0206871361284309,1.19389509865849,0.0425344806428703,0.112178703538819,0.801385854684134,0.464857883009167,1.00686886802432,0.0991254321526432,1.01986637986084,0.349394118644791,0.385765700210451,0.970782186642672,0.386763636871693,0.401532609139803,0.689446884863871,0.525020044957088,0.123466860398065,1.08866492804821,0.252210202338477,1.14730556665007,0.402647039997857,0.228713601719105,0.0488575241137789,0.189146551990212,0.425730508525246,0.197340194533147
"ADGRG1",0.0145905806087563,0.0589478801773173,0.28068721229738,0.0270431737418893,0.00767154121733885,0.0251072937257634,0,0.00100589144972444,0.00240104884922167,0.0266747490363533,0.00152733873414252,0.000402914688879091,0,0.0404347504074892,0,0.175297352969582,0.600711974664188,0.0179060752375176,0.0583143348219788,0.0229641410621459,0.136395905707438,0.00186387659877597,0.00297226407301281,0.0106524354219428,0,0.0226770286670458,0.016759827973447,0.0542033036536583,0,0.166062399840311,0,0.0202137020923563,0,0,0,0.0191103594144727,0.00204813195029971,0.10278352245924,0.00561850027103192,0,0.0797130354103967,0,0.162013311805897,0.00507908240662151
"ADGRG6",0.0306084744226328,0.027668569230894,0,0.0308004885008944,0,0,0.00932579068959583,0.00588469817870558,0.00160545732511739,0.00169384629047333,0.0536571006520848,0.0403465020207944,0,0.00312935483368013,0,0.127094661348964,0,0.0712588707990272,0.0213577443102962,0,0.0768646326847103,0.0738643395889684,0.00596883395951552,0.0468968842067088,0.00182460571691001,0.0842965988452181,0,0.0324283631719112,0.00153936248835807,0.00260446509826482,0.0347724419761427,0,0.0655992253946887,0.00780279668774562,0.00156079504154275,0.00212452164277846,0.126996470870372,0,0.00419490063326175,0,0.0565957121615919,0.00719227156074323,0,0
"ADGRL1",0.0791235474082938,0.0319067624105902,0.0100401721575924,0.0178340940173873,0.00288259887290051,0.00312587729990622,0.0048585313511285,0.00663678099685789,0.00718949455237804,0.00248539858795898,0.0049167219673904,0.00302301125728645,0.00591370215516807,0.0234215951608534,0,0.0887655006189083,0.0195215449553043,0.00224152735803844,0.0331587447584492,0.00254770028213345,0.0703864175716482,0.00814889449764352,0.00207163895078588,0.00875997452596216,0.00711128552128971,0.00256822873174709,0.0134982906974207,0.0343022044373207,0.00245205768961312,0.016839071753927,0.0112626535612796,0.00754506433557701,0,0.0264072054152421,0,0.0024234197538452,0.0284175296592505,0.00724259777637623,0.0047521230211485,0.0185700088354845,0.0865025953153398,0.0183779456102007,0.0372231046593567,0
"ADGRL2",0.091144550761214,0.0453483477008694,0,0.0117209231728679,0,0,0,0,0,0.00176057059994983,0.00268429933254464,0,0,0.0129187390257644,0,0.0621107130008205,0,0.00137356267926612,0.0234448333261178,0,0.071648812567363,0.00173783990656602,0,0.000769304808438766,0,0,0,0.0389095877615235,0,0,0,0,0,0,0.00132071280719863,0,0,0,0.00563332171598332,0,0.124475112312762,0,0,0
"ADGRL3",0.00391722721433886,0.0036234995112312,0,0.00096841216241967,0,0,0,0,0,0,0,0,0,0.00039705839108037,0,0.0150168618265519,0,0,0,0,0.0109264221498548,0,0,0,0,0,0,0.00081555905731979,0,0,0,0,0.0012713651411516,0,0,0,0,0,0,0,0,0,0,0
"ADGRL4",0.00452425853006615,0.149553998565116,0,0.00189813293953675,0,0,0,0,0,0,0.00115389351396694,0,0,0.00310824342048543,0,0.00239440130952282,0,0,0,0,0.00607890123977789,0.0028859064965761,0,0,0,0.00132478045787472,0,0.0079031630525842,0,0,0,0,0,0,0.00334774751730722,0,0,0,0,0,0,0,0,0
"ADM",0.214809905797954,0.0900285809945057,0,0.222748401230424,0.00342867310496318,0,0.452930039067332,0.42647456686928,0,0.00922360499797366,0.34924005487406,0.14963955386302,0.00220255655689387,0.0334644623121347,0.0022209163397387,0.150244490151959,0,0.708962701620607,0.0327590133066088,0,0.144067249136372,0.136029730717102,0.233593342015492,0.444131628607886,0.0868713979990546,0.238653833182626,0,0.233936777958205,0,0.00275392672497612,0.060101508669145,0,0.430197128905338,0.0514941567154768,0.0440291907367965,0.204336918176515,0.04367254848742,0,0.0556784606471213,0.0309666799473806,0.0532490076187927,0.00868173380903005,0.0423060033173956,0.0114669675394931
"ADM2",0.00361969880773434,0.000863659809509271,0.00217459823946003,0.000256235472132686,0.00125589445396535,0.00264594302142466,0,0.00142182755502075,0.00228221368424752,0,0,0,0.00227542768586541,0.00320841824679027,0,0.00518471406172702,0,0,0.0020661546784328,0.00695010561315052,0.00292647154902625,0,0,0,0,0.00196983443157251,0,0.00325726046603939,0.00253550222339355,0.00170050450900146,0,0,0,0,0.0261451711051174,0.00594779686880183,0.00227444323493292,0,0.00258489617899943,0.0146897163887672,0,0.00794086411643059,0.0218230521479742,0.0345059316566302
"ADORA1",0.0164104035444531,0.00697644736185138,0,0.00602601701504899,0,0,0,0,0,0,0.00322639891348654,0.000785558244239957,0,0.00300616711428664,0,0.0525139173149778,0,0.0075266967894915,0.0187102153239873,0,0.0497862971911956,0.00298249007459454,0,0.00567842691000687,0,0.00729925983961335,0,0.014931597282909,0,0,0.0017338260260194,0,0.00278598940080794,0,0,0,0,0,0,0,0.031259812564857,0,0,0
"ADORA2A",0.00711387904373789,0.0212380838899629,0.0664676567224571,0.0284880955698857,0.0379949285373073,0.0279081148847335,0.210443004588544,0.47036656157286,0.054500077068961,0.0755477290040586,0.0124254346185661,0.0103204858374512,0.0309512608179878,0.0443128985199581,0.0331207238016534,0.00343986573731972,0.0221572411436114,0.00501759822440057,0.00134627923538469,0.0656759659381862,0.00360861310714818,0.00445066291090843,0.0544396410292901,0.0371111156612374,0.022211727187214,0.000969367938260333,0.048230397821738,0.0459232600746137,0.0636038933078657,0.0190973138462071,0.0569200876332322,0.116430997534462,0.0108075537702808,0.44091457417973,0.0310083470933915,0.176814606452673,0.0347032998516887,0.139826884814491,0.0709533033149809,0.0724246567484258,0,0.473294932689294,0.0132337780739746,0.118535709696428
"ADORA2B",0.0256544573961273,0.00561572910396249,0,0.00869131405979932,0.000522506568013918,0.000715635465492156,0.0128623723841712,0.0494760774475316,0.000771865098660682,0,0.00792320786317101,0.00869884517445153,0,0.00118830010670151,0,0.00231336785443149,0,0.00284657039031064,0.00176147788517427,0,0.00106451302734692,0,0.0938982773354026,0.00785171310194623,0.0155311701295575,0.00110326250102564,0,0.013550713103481,0,0,0.108820256168634,0,0.0220646073581927,0.0508930660832134,0,0.0423721167244405,0.157601616322622,0,0.0210712968707238,0,0,0.0136437367640452,0,0
"ADORA3",0.00321195137605006,0.00465869816275332,0,0.102974562868796,0,0.000741740240968479,0.0119509732125259,0.00343734410757272,0,0.0014926989032431,0.166186027345299,0.111000937207157,0,0.000319173884374398,0,0.00504068438852099,0,0.311417590727303,0.00114290318240992,0.00183838443306709,0.00581421935277972,0.164877122999942,0.00677662297110971,0.182098095289561,0.00159328162244638,0.410539606671093,0,0.0623705840886455,0,0.00609809893833309,0.0031985275572025,0,0.206173774787351,0,0.00226122314076585,0.0026020013551462,0.00881911217590768,0,0.013259183444731,0,0.0114369381888036,0.0340536577331886,0,0
"ADRA1A",0.0136265645343365,0.00132298836103993,0,0,0,0,0,0.000881150759852607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438143164931091,0,0,0,0,0,0,0,0.00290496275762191,0,0,0,0,0,0,0,0
"ADRA1B",0.0138282719404877,0.00430861760701123,0,0.000497793600582996,0,0,0,0,0,0,0,0,0,0,0,0.00265385369801445,0,0,0.0011695304160001,0,0.0029827004146023,0,0,0,0,0,0,0.00459687638872882,0,0,0,0,0,0,0.00905907612828055,0,0,0,0,0,0,0,0.00936725508110057,0
"ADRA1D",0.000580563685463017,0.000225376635425155,0,0.000148738413046675,0,0,0,0,0,0,0,0,0,0,0,0.00310869091791131,0,0,0.000257486580541158,0,0.00319821477080583,0,0,0,0,0,0,0.00115411037264916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA2A",0.0568912005199346,0.0156539690607869,0,0.00737830628561429,0,0,0,0.000307434587756128,0,0,0,0,0,0.00287705532194134,0,0.0328524666565881,0,0.00114070203616248,0.0202129639508543,0,0.0240216662150586,0.00400844878922022,0,0.00116642599112075,0,0,0,0.0117759993128304,0,0,0,0,0,0,0.00139363652581798,0,0,0,0.00237596871068241,0,0,0,0,0
"ADRA2B",0.0101903333971784,0.00489364998019585,0,0.0130139662825063,0,0.000919747391662256,0.0116724391659193,0.0200544032762883,0,0.0015467825433711,0.0775224527989497,0.00594782372078225,0,0.00140458131549406,0,0.00322083162907997,0,0.0642992699025197,0.00384899366044609,0,0.0063225124102194,0.0178202414916118,0.0134547699999017,0.0322793788642927,0.00499463384005251,0.00545029064722806,0,0.0241010032895871,0,0,0.0023511892075128,0,0.0087574347189011,0.0187253371203255,0,0.0188275311037301,0,0,0.00657580835291718,0,0,0,0,0
"ADRA2C",0.003035447883616,0.00512512231739251,0,0.00182313753030932,0,0,0,0,0,0,0,0,0,0.0011991433141061,0,0.033027135868286,0,0.00118363290637419,0.0104411211425807,0,0.0208106528845582,0,0,0,0,0.00138990343215676,0,0.00224306303506078,0,0,0,0,0.00115650089603563,0.00250178413458175,0,0,0,0,0,0,0.0342881500282885,0,0,0
"ADRB1",0.000271569512075031,0.0028052746550493,0.0116117740111538,0.00346118262708154,0,0.00253004012840401,0.00885149980216484,0.00748360472422525,0,0.00689132205396638,0.00513241063306556,0.0124608390996233,0,0.00444476954918918,0,0,0.0352409112844203,0.00865248844456161,0.000583871262026536,0.00787063359263557,0,0.0124826916647856,0.0137821959721333,0.0122973371254537,0.00530697638292424,0.00545899886888674,0,0.00619588854055094,0,0.0677937101371989,0.017660131366092,0,0.00326275723260701,0.00716842095245512,0,0.00835761749110164,0.0022298516602424,0.0375336029002917,0.00388084529665998,0,0,0.00652156377674554,0,0
"ADRB2",0.00889285660579032,0.0197344809102579,0.165958572757431,0.0538499444259906,0.0479877290759677,0.0673975374283175,0.030097104555424,0.0157938687704734,0.0296331080041562,0.133029498259287,0.0864731878548426,0.0277396075608168,0.00222284517095496,0.061634732366414,0.010262833728169,0.0156831715551467,0.17717746505229,0.135887545365545,0.00382952626357665,0.0954638507384569,0.0137918752874528,0.0816422909631872,0.0507649305123751,0.0822103346461778,0.013071895164513,0.104069730204331,0.136340435660215,0.0608092458163313,0.038180636111769,0.112895291566044,0.0200035612811741,0.0145066292418422,0.062829559967416,0.0128400764547288,0.025532919122556,0.0360413919326968,0.0210261605183817,0.107971866700924,0.0498154470864263,0.0377999544924215,0.00603268040384313,0,0.0405243659422132,0.0102369774474758
"ADRB3",0.00183857386123774,0,0,0.00069459792660781,0,0,0,0.000533368891061237,0,0,0.0024591844757243,0,0,0,0,0,0,0,0,0,0.000697031424296601,0,0,0,0,0,0,0.0013887438047823,0,0,0.00341766308889592,0,0,0.00699251203352877,0,0,0.00843362282502185,0,0,0,0,0.00644777568531435,0,0
"AFDN",0.232356401017837,0.177449032764505,0.00814220027940847,0.084514227235705,0.0403911883714593,0.00489960846462455,0.0234926269858956,0.0198740820558919,0.0320283929010309,0.013459774073109,0.0704889772281937,0.0707065391508034,0.00480369016985008,0.0570962700499648,0.015112228829884,0.588600276251022,0.00535500893384209,0.0459219177283277,0.203484952538272,0.00781331872454386,0.523221573410796,0.0396547069465631,0.0252756705804916,0.0626633937229504,0.0134460618294922,0.0626059305404794,0.00826544641891098,0.103758164799309,0.108540029427706,0.0139367583238591,0.0592482754974983,0.025992841830005,0.0478387833728322,0.0615572285228097,0.0224096514212945,0.0312558004417312,0.0128882662672405,0,0.0528529769323788,0.0184855591733036,0.401659179364946,0.299097209978013,0.0811665196008111,0.0615596984314332
"AGR2",0.00214531012341179,0.00606677819258353,0,0.00304305771617559,0,0,0,0,0,0,0,0,0,0.00203869175718965,0,0.0441960165677988,0,0,0.0112577646972798,0,0.0553318033049622,0.00454035636594565,0,0,0,0,0,0.000881016005732606,0,0,0,0,0.00190094017173718,0.00152137264612036,0.00256725036416922,0.00558474125217258,0,0,0,0,0.0701905781717197,0,0,0
