"source_group","target_group","n_lr_pairs","total_score","mean_score","max_score","top_ligand","top_receptor"
"Myeloid_Macro-TIMD4","T_NK_CD4+ T regulatory",110,54.5881874048314,0.496256249134831,5.71119224406118,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","DC",162,54.5607727002789,0.336794893211598,8.35013348442557,"MIF","CD74"
"Macrophages","Myeloid_Macro-TIMD4",317,54.5124750483806,0.171963643685743,5.38067611397174,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","B_Early-PC_MS4A1low",196,54.4833453607007,0.27797625184031,8.62358391244299,"MIF","CD74"
"T_NK_MAIT","Myeloid_cDC2-like",150,54.2954650358866,0.361969766905911,10.7386195314963,"MIF","CD74"
"T_NK_CD8+ T CXCL13","Myeloid_cDC2-like",144,54.2718193092799,0.376887634092222,9.59741857874832,"MIF","CD74"
"Myeloid_Macro-TIMD4","Myeloid_Macro-Inflammatory_M1",209,54.1953200116776,0.259307751252046,9.04033317074458,"MIF","CD74"
"T_NK_Th17","T_NK_Th17",75,54.0994793078736,0.721326390771648,6.48341011818378,"B2M","CD3D"
"CNV_Subclone_02","Myeloid_Macro-C3/CX3CR1",315,53.9866497020029,0.171386189530168,13.9691925587222,"MIF","CD74"
"T_NK_MAIT","Myeloid_Monocyte-like",117,53.9433775725806,0.461054509167355,6.35735955997019,"MIF","CD74"
"DC","Myeloid_Macro-C3/CX3CR1",250,53.9145164371516,0.215658065748606,8.97356750419161,"MIF","CD74"
"Myeloid_mDC_LAMP3","DC",254,53.8961645683343,0.212189624284781,8.55960820862952,"MIF","CD74"
"T_NK_CD8+ T effector","T_NK_CD8+ T cytotoxic",71,53.8607891883824,0.758602664625104,6.2107663270362,"B2M","CD3D"
"B cells","B cells",532,53.8542276217698,0.10122975116874,9.25081194810474,"MIF","CD74"
"CNV_Subclone_04","Myeloid_Monocyte-like",286,53.6903313655484,0.187728431348071,9.54646533378482,"MIF","CD74"
"Myeloid_cDC2-like","T_NK_CD56bright regulatory",112,53.602576385162,0.478594432010375,4.79842590501389,"B2M","KLRD1"
"T cells","T_NK_CD8+ T cytotoxic",81,53.5638492659352,0.661282089702904,5.50930019878738,"B2M","CD3D"
"Myeloid_cDC2-like","B cells",306,53.4799480978613,0.174771072215233,7.16571448013691,"MIF","CD74"
"T_NK_¦Ã¦ÄT","Myeloid_Macro-TIMD4",140,53.4454765544448,0.38175340396032,6.06565342815842,"HLA-A","APLP2"
"T_NK_CD4+ T regulatory","T_NK_Th17",78,53.4334163135963,0.685043798892261,6.96885560051873,"B2M","CD3D"
"B_Early-PC_MS4A1low","Myeloid_Macro-TIMD4",178,53.3314206419215,0.299614722707424,9.46011641918804,"MIF","CD74"
"B cells","Myeloid_cDC1",289,53.287127944732,0.184384525760318,14.6623107879083,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","Myeloid_cDC1",112,53.0916780426201,0.47403283966625,9.87918617091856,"MIF","CD74"
"T_NK_CD8+ T CXCL13","T_NK_CD4+ T effector",70,53.0754132866708,0.758220189809582,7.11112764753924,"B2M","CD3D"
"Macrophages","Myeloid_Monocyte-like",259,53.0683567036199,0.204897130129806,5.37565035325097,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","T_NK_CD4+ T naive",124,52.9439347109691,0.426967215411041,5.94347573740091,"C3","IFITM1"
"Myeloid_cDC2","B cells",332,52.8006633192773,0.159038142527944,8.27633338099384,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","T_NK_CD56bright regulatory",118,52.7393776957335,0.446943878777403,5.01745428200467,"B2M","KLRD1"
"T_NK_CD56bright regulatory","Myeloid_mDC_LAMP3",98,52.6224863932463,0.53696414686986,11.1741302873873,"MIF","CD74"
"B cells","Myeloid_Macro-Inflammatory_TNF",401,52.5509036248228,0.13104963497462,10.4256203223733,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_Monocyte-like",120,52.4454375435471,0.437045312862893,5.83273008350236,"MIF","CD74"
"T_NK_CD8+ T effector","T_NK_MAIT",70,52.3370886281705,0.74767269468815,6.35223487996682,"B2M","CD3D"
"B_Classical-Bm_TXNIP","T_NK_CD56dim cytotoxic NK",93,52.3298471134906,0.56268652810205,4.79486258952888,"B2M","CD247"
"Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-Inflammatory_M1",221,52.3265723334456,0.236771820513328,10.2573489553227,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-Inflammatory_TNF",242,52.2173619811072,0.215774223062426,10.0813937983576,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-C3/CX3CR1",132,52.1517602082585,0.395089092486807,10.4986102321762,"MIF","CD74"
"Myeloid_Macro-THBS1","Myeloid_mDC_LAMP3",171,52.1355934098422,0.304886511168668,12.0182937316697,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","B cells",326,51.9399147769134,0.159324891953722,8.94537450239374,"MIF","CD74"
"CNV_Subclone_02","T_NK_CD8+ T resident memory",158,51.9011573275535,0.328488337516162,7.92532957117022,"MIF","CD74"
"Myeloid_cDC2","Myeloid_cDC1",195,51.8536566424209,0.26591618790985,13.1177860816134,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","Myeloid_Macro-C3/CX3CR1",124,51.8495842079155,0.41814180812835,8.18388803508274,"MIF","CD74"
"Myeloid_Proliferating Myeloid","Myeloid_mDC_LAMP3",188,51.7808234397303,0.275429911913459,14.5015547348271,"MIF","CD74"
"NK cells","Myeloid_cDC2-like",204,51.7369608323804,0.253612553099904,12.1925854920265,"MIF","CD74"
"CNV_Subclone_02","Myeloid_cDC2",327,51.7339158946607,0.158207693867464,15.2367140753465,"MIF","CD74"
"B cells","Myeloid_Macro-Inflammatory_M1",368,51.7320140840004,0.140576125228262,10.6075834216205,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","T_NK_CD4+ T effector",75,51.5484839454231,0.687313119272308,6.97187248434847,"B2M","CD3D"
"B_Classical-Bm_TXNIP","Myeloid_Macro-TIMD4",121,51.5309392655546,0.425875531120286,4.85891701223369,"HLA-A","APLP2"
"T_NK_MAIT","T_NK_CD4+ T effector",73,51.4675832929803,0.705035387575072,6.75169783896906,"B2M","CD3D"
"T_NK_CD4+ T regulatory","Myeloid_Monocyte-like",117,51.3937983546029,0.439263233800025,6.32592036817202,"MIF","CD74"
"T cells","T_NK_MAIT",82,51.3765732759931,0.626543576536502,5.63479078815153,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","T_NK_CD8+ T effector",61,51.3619187705535,0.841998668369729,5.06177838414255,"KLRD1","B2M"
"Myeloid_Macro-Inflammatory_M1","Myeloid_cDC1",183,51.3412772429779,0.280553427557256,14.1781999033283,"MIF","CD74"
"Myeloid_cDC1","Myeloid_Macro-Inflammatory_TNF",178,51.3108175730406,0.288263020073262,9.65443917905904,"MIF","CD74"
"B_Early-PC_MS4A1low","T_NK_Th17",105,51.2898686903006,0.488474939907625,5.73791708383811,"B2M","CD3D"
"B_Bn_TCL1A","Myeloid_Macro-LYVE1",132,51.2543636449889,0.388290633674158,3.80382578945804,"HLA-A","APLP2"
"T_NK_CD4+ T naive","Myeloid_Interferon-Responsive Myeloid",142,51.2541003665879,0.360944368778788,9.77966887465542,"MIF","CD74"
"DC","T_NK_CD4+ T regulatory",133,51.1751625463274,0.384775658243063,5.99230880343407,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_TNF","Myeloid_mDC_LAMP3",163,51.1690236495709,0.313920390488165,12.9883783254574,"MIF","CD74"
"T_NK_CD4+ T effector","T_NK_CD4+ T effector",73,51.1454597881526,0.700622736824008,6.8756288130277,"B2M","CD3D"
"T_NK_CD8+ T cytotoxic","Myeloid_cDC2-like",148,51.1130621597254,0.345358528106253,9.85243458479773,"MIF","CD74"
"T_NK_CD8+ T resident memory","T_NK_CD56bright regulatory",64,51.0667165330485,0.797917445828882,5.92165480743774,"B2M","KLRD1"
"T_NK_CD4+ T regulatory","Myeloid_cDC2-like",149,50.9667602937349,0.342058793917684,10.6855135971987,"MIF","CD74"
"NK cells","Myeloid_Monocyte-like",168,50.9656669570352,0.303367065220447,7.21812051457304,"MIF","CD74"
"Myeloid_cDC2","T_NK_CD56bright regulatory",121,50.8841787062847,0.420530402531279,4.80491223353062,"B2M","KLRD1"
"Myeloid_Macro-THBS1","B_Early-PC_MS4A1low",176,50.7619327346226,0.28842007235581,6.65626843092975,"MIF","CD74"
"T_NK_CD8+ T CXCL13","T_NK_CD4+ T regulatory",57,50.7031667356452,0.889529240976231,7.37687654895699,"B2M","CD3D"
"CNV_Subclone_04","Myeloid_Proliferating Myeloid",410,50.6424204353405,0.123518098622782,10.3013081254527,"MIF","CD74"
"T_NK_CD8+ T resident memory","Myeloid_Proliferating Myeloid",151,50.5851985462352,0.33500131487573,6.95057622522715,"MIF","CD74"
"Macrophages","T_NK_CD8+ T cytotoxic",148,50.566747464973,0.341667212601169,4.85504717461254,"B2M","CD3D"
"B_Bn_TCL1A","Myeloid_Interferon-Responsive Myeloid",131,50.4783797623424,0.385331143223988,4.16531986018137,"RPS19","C5AR1"
"Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1",203,50.2765843435427,0.247667903170161,4.73692537621988,"TYROBP","CD44"
"B_Classical-Bm_TXNIP","Myeloid_cDC2-like",134,50.1716283996392,0.37441513731074,7.86624885993374,"MIF","CD74"
"NK cells","T_NK_Th17",106,50.1460135036088,0.473075599090649,6.28209570601995,"B2M","CD3D"
"Myeloid_Macro-M2-like","T_NK_¦Ã¦ÄT",113,50.041381069129,0.442844080257779,6.33321776593422,"B2M","CD3D"
"Myeloid_cDC1","Myeloid_cDC1",144,49.9483354978881,0.346863440957556,13.5777424603256,"MIF","CD74"
"CNV_Subclone_04","Myeloid_Macro-C3/CX3CR1",325,49.9404206263506,0.153662832696463,14.5116526117478,"MIF","CD74"
"Myeloid_Macro-MCEMP1","Myeloid_mDC_LAMP3",146,49.9244177840531,0.341948067014062,12.5033715231277,"MIF","CD74"
"T cells","Myeloid_Macro-MCEMP1",143,49.8466001967261,0.348577623753329,6.081336211301,"MIF","CD74"
"CNV_Subclone_02","T_NK_CD8+ T CXCL13",156,49.8387559260622,0.319479204654245,6.63306421592907,"MIF","CD74"
"B_PC_IGHG","Myeloid_Macro-THBS1",160,49.8343506179601,0.31146469136225,6.60358996049215,"MIF","CD74"
"Smooth_muscle_cells","T_NK_CD4+ T naive",192,49.7754869924772,0.259247328085819,3.87593193326058,"LGALS1","CD69"
"T_NK_CD8+ T resident memory","Myeloid_cDC2",144,49.764200750555,0.34558472743441,10.6798541116113,"MIF","CD74"
"Myeloid_Macro-LYVE1","B_Early-PC_MS4A1low",178,49.7291037115457,0.279376987143515,6.15675224595642,"MIF","CD74"
"Myeloid_Monocyte-like","T_NK_CD4+ T regulatory",91,49.7187493954639,0.546359883466636,5.30662601222371,"B2M","CD3D"
"T_NK_CD56bright regulatory","T_NK_CD8+ T effector",61,49.646790210784,0.813881806734165,5.46402710673351,"KLRD1","B2M"
"T_NK_CD8+ T CXCL13","Myeloid_Macro-TIMD4",128,49.6214635372511,0.387667683884774,6.48979717861477,"HLA-A","APLP2"
"CNV_Subclone_05","Myeloid_Interferon-Responsive Myeloid",239,49.5524099398189,0.207332259162422,11.8070002648782,"MIF","CD74"
"Monocytes","Myeloid_Macro-Inflammatory_TNF",237,49.4955070927132,0.208841802078959,8.69552926159853,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","T cells",163,49.4744125524892,0.303524003389505,3.82750501333537,"B2M","CD3D"
"T_NK_CD8+ T cytotoxic","T_NK_CD4+ T regulatory",63,49.3887702443071,0.783948734036621,7.23241730162248,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","T cells",84,49.357646246582,0.587591026745024,4.49008305731603,"KLRD1","B2M"
"Monocytes","Myeloid_cDC1",190,49.3275725372422,0.259618802827591,12.2291574560127,"MIF","CD74"
"T_NK_CD4+ T effector","Myeloid_Macro-TIMD4",136,49.2791074824346,0.362346378547313,7.32280049687418,"MIF","CD74"
"B_Classical-Bm_TXNIP","T_NK_Th17",78,49.2649889453525,0.631602422376315,6.03885183247601,"B2M","CD3D"
"Myeloid_Proliferating Myeloid","T_NK_CD4+ T naive",137,49.1616931597958,0.358844475618948,4.02529196394735,"B2M","CD3D"
"T cells","Myeloid_Macro-LYVE1",165,49.1150464093769,0.297666947935617,4.97673108764561,"MIF","CD74"
"T_NK_CD4+ T effector","T_NK_CD4+ T regulatory",61,49.0060033822477,0.803377104627011,7.13257692227036,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","Myeloid_mDC_LAMP3",92,48.9934612609879,0.532537622402043,8.71047016119667,"MIF","CD74"
"T_NK_Th17","T_NK_CD4+ T effector",70,48.951398905452,0.699305698649315,6.53030238140848,"B2M","CD3D"
"T_NK_MAIT","T_NK_CD4+ T regulatory",61,48.9331206439971,0.802182305639297,7.00401454207753,"B2M","CD3D"
"Monocytes","B cells",327,48.9218592663995,0.149608132313148,7.71567575846448,"MIF","CD74"
"Myeloid_Macro-LYVE1","Myeloid_mDC_LAMP3",176,48.7919524906956,0.277227002788043,11.1163871608894,"MIF","CD74"
"Myeloid_Macro-THBS1","T_NK_CD4+ T naive",141,48.7200326535009,0.34553214647873,3.874500312914,"B2M","CD3D"
"DC","Myeloid_Macro-Inflammatory_M1",240,48.6964906778933,0.202902044491222,7.83683422146613,"MIF","CD74"
"Myeloid_cDC1","T_NK_CD56bright regulatory",90,48.6862954821464,0.540958838690516,5.14645885185995,"B2M","KLRD1"
"T_NK_CD56bright regulatory","B cells",189,48.5934072725705,0.257107974987145,7.99596224908611,"MIF","CD74"
"T_NK_CD4+ T regulatory","T_NK_CD4+ T effector",72,48.5483797037683,0.674283051441226,7.01925892303537,"B2M","CD3D"
"Myeloid_Proliferating Myeloid","B_Early-PC_MS4A1low",185,48.3496313988362,0.261349358912628,8.03160940612321,"MIF","CD74"
"Monocytes","Myeloid_Macro-Inflammatory_M1",216,48.3448501698938,0.223818750786545,8.84729629368969,"MIF","CD74"
"CNV_Subclone_04","Myeloid_cDC2",342,48.3199529911913,0.141286412254945,15.8283952831545,"MIF","CD74"
"T cells","T_NK_CD56dim cytotoxic NK",107,48.2448647000201,0.450886585981497,4.55863747060688,"B2M","CD247"
"Myeloid_Interferon-Responsive Myeloid","T_NK_CD8+ T effector",116,48.2255086013962,0.415737143115485,5.34345761893993,"LGALS1","CD69"
"B_Early-PC_MS4A1low","T_NK_CD4+ T effector",99,48.2140922291137,0.48701103261731,5.77941745375951,"B2M","CD3D"
"B_Bm_stress-response","Myeloid_Macro-LYVE1",130,48.1856763180437,0.370659048600336,3.86114939428806,"HLA-A","APLP2"
"Myeloid_Macro-C3/CX3CR1","Myeloid_mDC_LAMP3",166,48.1824823622666,0.29025591784498,10.4968316083419,"MIF","CD74"
"T_NK_MAIT","Myeloid_Macro-TIMD4",133,48.0694968625516,0.361424788440238,6.36330313253625,"MIF","CD74"
"T_NK_Th17","Myeloid_Macro-TIMD4",133,47.9883598352421,0.360814735603324,6.24045825468475,"MIF","CD74"
"T_NK_CD56bright regulatory","T cells",85,47.8794088212359,0.563287162602776,4.84690037270679,"KLRD1","B2M"
"Myeloid_Macro-M2-like","Myeloid_Macro-TIMD4",209,47.8088216172432,0.228750342666236,3.81249233854822,"MIF","CD74"
"Macrophages","T_NK_MAIT",151,47.7995549324306,0.316553343923381,4.96563521834757,"B2M","CD3D"
"T_NK_CD4+ T naive","T_NK_Th17",66,47.7498566481754,0.723482676487507,6.35200104483989,"B2M","CD3D"
"T_NK_CD8+ T effector","Myeloid_Macro-MCEMP1",117,47.7144683909814,0.407815969153687,5.33595337736436,"RPS19","C5AR1"
"Myeloid_Interferon-Responsive Myeloid","Macrophages",304,47.6458628342073,0.156729811954629,7.30723717745723,"MIF","CD74"
"T_NK_CD8+ T effector","Myeloid_Macro-LYVE1",137,47.6097965588496,0.347516763203282,4.97090062257977,"HLA-A","APLP2"
"T_NK_CD8+ T effector","T_NK_CD56dim cytotoxic NK",95,47.6062340946199,0.501118253627578,5.13906141942354,"B2M","CD247"
"Macrophages","T_NK_Th17",166,47.5595071850289,0.286503055331499,5.05953122923137,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","B cells",181,47.5307322341957,0.262600730575667,6.23302116490755,"MIF","CD74"
"B_Classical-Bm_TXNIP","Myeloid_Monocyte-like",109,47.4913918302905,0.43570084247973,4.65689023101427,"MIF","CD74"
"Myeloid_Macro-LYVE1","T_NK_CD4+ T naive",135,47.4264982717914,0.351307394605862,3.71123221056993,"B2M","CD3D"
"T_NK_CD8+ T resident memory","DC",156,47.3900750673675,0.303782532483125,9.99031185589107,"MIF","CD74"
"Myeloid_cDC1","B cells",252,47.3190286593444,0.187773923251367,8.56653115577483,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_Macro-TIMD4",132,47.3155126436085,0.35845085336067,6.20543116427381,"HLA-A","APLP2"
"T_NK_CD4+ T naive","Myeloid_Monocyte-like",109,47.3031845360137,0.433974170055171,7.11292868983636,"MIF","CD74"
"Macrophages","T_NK_CD56dim cytotoxic NK",184,47.2935100430521,0.257029945886153,4.0172797221368,"B2M","CD247"
"T_NK_CD8+ T resident memory","T_NK_CD4+ T naive",66,47.2900097200748,0.716515298789012,5.01449210581486,"B2M","CD3D"
"CNV_Subclone_04","T_NK_¦Ã¦ÄT",184,47.2455817683124,0.256769466132133,7.60978687296072,"MIF","CD74"
"Myeloid_mDC_LAMP3","Myeloid_Macro-C3/CX3CR1",202,47.1508007328822,0.233419805608328,8.38919226072924,"MIF","CD74"
"NK cells","Myeloid_Macro-TIMD4",185,47.134081432739,0.254778818555346,7.22486882299641,"MIF","CD74"
"CNV_Subclone_02","Myeloid_cDC1",231,47.1097794602701,0.203938439221948,16.8629205768003,"MIF","CD74"
"T_NK_¦Ã¦ÄT","T_NK_CD56bright regulatory",70,47.0704389095846,0.672434841565494,5.84964606345099,"B2M","KLRD1"
"T_NK_Th17","T_NK_CD4+ T regulatory",58,47.0441923597733,0.811106764823677,6.77434534755965,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_TNF","T_NK_CD4+ T naive",123,46.9939720912428,0.382064813749941,3.83950535736011,"B2M","CD3D"
"CNV_Subclone_05","Myeloid_Macro-LYVE1",231,46.955021963354,0.203268493347853,7.73011808965304,"MIF","CD74"
"T_NK_CD4+ T regulatory","T_NK_CD4+ T regulatory",60,46.9240787117551,0.782067978529252,7.28157461191333,"B2M","CD3D"
"Myeloid_Monocyte-like","T_NK_CD56bright regulatory",91,46.883035957029,0.515198197329989,4.28751321908778,"B2M","KLRD1"
"Macrophages","Myeloid_Proliferating Myeloid",358,46.7917182867234,0.130703123705931,5.80070515393391,"MIF","CD74"
"T_NK_¦Ã¦ÄT","Myeloid_Proliferating Myeloid",157,46.631242483097,0.297014283331828,6.05940944406774,"MIF","CD74"
"T_NK_CD4+ T naive","Myeloid_cDC2-like",139,46.631201196086,0.335476267597741,12.014899304386,"MIF","CD74"
"NK cells","T_NK_CD4+ T effector",99,46.6300682262292,0.471010790163931,6.3275319317221,"B2M","CD3D"
"Myeloid_cDC2","Myeloid_mDC_LAMP3",173,46.4109468054539,0.268271368817653,11.5659409862331,"MIF","CD74"
"Myeloid_mDC_LAMP3","T_NK_CD56bright regulatory",106,46.3588996699555,0.43734811009392,5.64882212660617,"B2M","KLRD1"
"Myeloid_cDC2-like","Myeloid_mDC_LAMP3",160,46.3462859670553,0.289664287294096,10.0138825958588,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","Smooth_muscle_cells",237,46.3188777615988,0.195438302791556,6.29048390503371,"C3","IFITM3"
"Myeloid_Macro-TIMD4","B_Early-PC_MS4A1low",150,46.1728141047211,0.307818760698141,6.10209328016617,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_Monocyte-like",174,46.1159742381076,0.265034334701768,3.949996037058,"TYROBP","CD44"
"Smooth_muscle_cells","Macrophages",408,46.1139206376791,0.113024315288429,6.75820010542779,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","B_Early-PC_MS4A1low",158,46.0939231670789,0.291733690930879,7.19354465342258,"MIF","CD74"
"Myeloid_Monocyte-like","DC",210,45.9625625282697,0.218869345372713,5.50728530447103,"MIF","CD74"
"DC","Myeloid_Macro-Inflammatory_TNF",260,45.9483846680496,0.176724556415575,7.70240071417751,"MIF","CD74"
"B cells","Myeloid_mDC_LAMP3",271,45.9123669554375,0.169418328248847,12.9277471243759,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-Inflammatory_TNF",136,45.8847501503214,0.337387868752363,9.01141078087536,"MIF","CD74"
"NK cells","T_NK_CD4+ T regulatory",85,45.6020660729343,0.536494894975698,6.5639971933354,"B2M","CD3D"
"B_Early-PC_MS4A1low","T_NK_CD4+ T regulatory",86,45.5953483403788,0.530178469074172,6.7341925986878,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","T cells",136,45.5932090658236,0.335244184307526,4.8076518715072,"C3","IFITM1"
"B_Early-PC_MS4A1low","Myeloid_Proliferating Myeloid",201,45.5535590915648,0.226634622346094,10.1985967761759,"MIF","CD74"
"B_Bm_stress-response","Myeloid_Interferon-Responsive Myeloid",125,45.5187658034776,0.364150126427821,4.05987596694361,"MIF","CD74"
"Smooth_muscle_cells","B_Classical-Bm_TXNIP",165,45.4612319173389,0.275522617680842,13.4823098228151,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-Inflammatory_M1",124,45.449725103769,0.366530041159427,9.16869103697288,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_Macro-TIMD4",130,45.2907343924605,0.348390264557388,6.33183454785632,"MIF","CD74"
"Myeloid_Macro-TIMD4","Myeloid_mDC_LAMP3",152,45.1232369568586,0.296863401031965,11.0176971046285,"MIF","CD74"
"Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1",169,45.1222492579961,0.266995557739622,5.39763901895851,"MIF","CD74"
"Myeloid_Macro-MCEMP1","T_NK_CD4+ T naive",116,45.1070571226916,0.388853940712859,3.88518922434433,"B2M","CD3D"
"Myeloid_Macro-C3/CX3CR1","Macrophages",262,45.095517049149,0.172120294080722,4.9261956225871,"MIF","CD74"
"T_NK_¦Ã¦ÄT","Myeloid_cDC2",147,44.9558619728558,0.305822190291536,9.3105386903441,"MIF","CD74"
"B_Classical-Bm_TXNIP","T_NK_CD4+ T effector",74,44.9053478739327,0.606829025323415,6.08252875936193,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF",127,44.874730705386,0.353344336262882,7.02458470577346,"MIF","CD74"
"T cells","Myeloid_Interferon-Responsive Myeloid",168,44.7512109106207,0.266376255420361,7.60147058409254,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_M1",116,44.5399971144869,0.383965492366266,7.14718798159432,"MIF","CD74"
"B_PC_IGHG","T_NK_¦Ã¦ÄT",94,44.4627227438043,0.473007688763875,5.43076531115273,"B2M","CD3D"
"CNV_Subclone_02","T_NK_¦Ã¦ÄT",177,44.4613451711094,0.251194040514743,7.32532544730079,"MIF","CD74"
"Macrophages","Myeloid_cDC2",311,44.4586457364426,0.142953844811712,8.91302861533057,"MIF","CD74"
"CNV_Subclone_04","Myeloid_cDC1",242,44.380253772233,0.183389478397657,17.517751609575,"MIF","CD74"
"DC","Myeloid_cDC1",199,44.3581287190241,0.222905169442332,10.8324482948914,"MIF","CD74"
"B_Bn_TCL1A","T_NK_CD8+ T cytotoxic",65,44.1044763424825,0.678530405268962,5.27433299432161,"B2M","CD3D"
"B_Classical-Bm_TXNIP","Myeloid_Proliferating Myeloid",138,44.0677025839314,0.31933117814443,5.02511238440432,"MIF","CD74"
"Monocytes","T_NK_CD4+ T naive",132,44.0556133283895,0.333754646427193,4.22497177914336,"B2M","CD3D"
"CNV_Subclone_02","Myeloid_Macro-Inflammatory_TNF",328,44.0442028409052,0.134281106222272,11.9903615469016,"MIF","CD74"
"B cells","T_NK_CD4+ T naive",207,44.0336876797094,0.212723128887485,4.04076128058504,"B2M","CD3D"
"B_PC_IGHG","Monocytes",178,43.9710636321367,0.247028447371554,5.92112928853709,"MIF","CD74"
"CNV_Subclone_02","Myeloid_Macro-Inflammatory_M1",296,43.9665457595347,0.148535627565996,12.1996347873137,"MIF","CD74"
"Macrophages","T_NK_CD4+ T effector",157,43.9346938052933,0.279838814046454,5.09612506887283,"B2M","CD3D"
